,game_id,red_win,total_moves
7658,rRXo0b,0.0,146
7659,AkKn1E,1.0,73
7660,lRqa5E,0.5,138
7661,bQ0VZM,0.0,160
7662,9ZeMme,1.0,57
7663,vRyXkR,0.0,46
7664,BNKQma,1.0,45
7665,GEmPga,1.0,77
7666,pw0lqG,1.0,45
7667,RO4dgp,1.0,59
7668,1oW91g,1.0,105
7669,WwmKny,1.0,51
7670,BNpVWa,1.0,95
7671,j6olZo,0.0,82
7672,WwmGjV,0.5,17
7673,j6olYW,0.0,126
7674,9ZEEJw,1.0,57
7675,PNww5p,1.0,145
7676,yMKAlN,0.0,77
7677,QEWbvl,0.0,72
7678,BNp34X,0.0,96
7679,XKk2jW,0.0,58
7680,1oWd20,0.0,76
7681,PNwYpG,0.5,134
7682,JKpOby,1.0,101
7683,RO4AE4,0.0,94
7684,1oWyAX,0.0,7
7685,AkYLXR,1.0,57
7686,2mOl12,0.0,120
7687,2mEn2o,0.0,140
7688,an3KpB,0.5,109
7689,g2yR2d,1.0,53
7690,5ojaME,1.0,45
7691,4aZeBe,1.0,47
7692,dPbLGj,1.0,59
7693,9ZRJLW,0.0,134
7694,2mRBkE,1.0,103
7695,j6GqEy,1.0,49
7696,OWjkK3,0.0,50
7697,VOonEO,1.0,53
7698,g2vjad,1.0,63
7699,XKkYqK,0.0,79
7700,lR3m05,1.0,57
7701,MNd5Zq,1.0,69
7702,BN354g,0.0,60
7703,GE62AV,0.5,49
7704,yMjg5R,1.0,71
7705,3gREV3,1.0,59
7706,El5eMa,1.0,47
7707,ElEQ5a,0.5,25
7708,no2P5V,0.0,78
7709,9ZGl0V,0.0,96
7710,MNnmNq,1.0,69
7711,anyvBK,1.0,45
7712,ROL0Me,0.5,31
7713,BNJoz5,0.0,74
7714,noJZ4R,1.0,39
7715,zwQKLr,1.0,33
7716,WwronZ,1.0,45
7717,JKXvAv,1.0,49
7718,krBdM4,1.0,117
7719,ElEjKn,0.5,44
7720,ZOk0WY,0.5,12
7721,yMnMBN,1.0,49
7722,ElEl9r,0.5,33
7723,4abLyM,0.5,19
7724,e3Grn3,1.0,39
7725,qREa4l,0.5,70
7726,dPmqXb,0.0,84
7727,krqwN5,1.0,57
7728,6oEYNJ,0.0,68
7729,2mOKV3,1.0,63
7730,VOkA6A,0.0,100
7731,RO4KRa,1.0,61
7732,5oEjQA,0.0,66
7733,YOkkJr,1.0,171
7734,QEWgXW,1.0,39
7735,MNKBQ0,0.0,84
7736,LwKera,0.0,138
7737,YOkEqr,0.0,154
7738,e35KKw,1.0,75
7739,BNp0AK,0.0,44
7740,OWo20G,0.5,92
7741,bQgRRG,1.0,149
7742,ElmbYP,1.0,83
7743,zw9zgY,0.0,48
7744,Elm2k0,0.0,108
7745,XKkvzL,0.0,150
7746,vRWvNg,1.0,29
7747,KNwERn,1.0,47
7748,ZOmnwl,0.0,126
7749,vRW39z,1.0,53
7750,AkYJAB,1.0,121
7751,krqOL9,0.0,92
7752,nojVEk,0.0,50
7753,yMK3wW,1.0,81
7754,9ZEAMV,0.0,80
7755,zw9VE6,0.0,74
7756,krGYk5,1.0,67
7757,OWoEgz,0.5,140
7758,QEWzdJ,0.0,56
7759,OWo6wm,0.0,168
7760,w5Nvke,1.0,88
7761,mN3rZ3,0.0,84
7762,6omv3K,0.0,64
7763,vRVrXg,1.0,83
7764,AkBOmb,0.0,40
7765,WwgdJE,0.0,54
7766,1omL9v,1.0,31
7767,bQ4YJG,0.5,103
7768,lR2no5,0.5,53
7769,MNGPj2,0.0,126
7770,qRKPLb,0.5,100
7771,JK0ejE,0.0,28
7772,NRKWMO,1.0,65
7773,mNb9jZ,0.0,60
7774,2mG1kz,1.0,93
7775,PNLGMN,0.0,24
7776,mN1b5p,1.0,39
7777,yML3p4,1.0,167
7778,9ZYAAP,1.0,23
7779,PNLYKM,0.0,56
7780,oOqVk3,1.0,133
7781,GE0jXG,0.0,148
7782,mNbqmv,0.0,92
7783,0ano3p,0.0,74
7784,9ZVBqm,1.0,46
7785,ElK9Pn,0.0,54
7786,5oY3rr,1.0,165
7787,ZOArp9,0.0,44
7788,nobMjk,0.0,80
7789,ElK1bP,0.0,40
7790,2mGYBo,0.0,64
7791,BNr1BP,0.0,24
7792,oOqbB6,1.0,65
7793,Ak6mBE,0.0,106
7794,yMLa4w,0.0,46
7795,kr1yPX,0.0,49
7796,NRKBB0,1.0,47
7797,6o2qjO,0.0,68
7798,yML9Nb,1.0,55
7799,kr1yzW,1.0,29
7800,PNLlXX,1.0,69
7801,qRO61N,1.0,70
7802,LwBV4P,0.0,124
7803,BNREk5,0.0,99
7804,1o9ENg,1.0,100
7805,3gmAd3,1.0,70
7806,0a5m0M,0.0,79
7807,BNRyVz,1.0,71
7808,PNmO19,0.0,41
7809,QE2a3l,1.0,65
7810,kro5Eq,1.0,19
7811,nopbaa,1.0,147
7812,ElyPX0,0.0,123
7813,zw50mL,1.0,38
7814,oOBoJA,0.0,34
7815,w54yKO,0.0,54
7816,e3yGQb,0.0,38
7817,2mJqyK,0.0,66
7818,XKRJnO,0.0,44
7819,VOWvrB,0.0,30
7820,QErjBW,0.0,66
7821,BN9AjX,1.0,131
7822,BN9L2z,1.0,37
7823,QErVOW,1.0,35
7824,VOWy2g,1.0,49
7825,g2nV01,0.0,74
7826,MN2zV0,1.0,81
7827,zw5J1y,0.0,108
7828,YOR3lB,0.0,60
7829,RO1K26,0.5,209
7830,VO1MjQ,0.0,52
7831,krJ5vW,0.0,44
7832,0aP4yO,0.5,224
7833,ZO1q5l,0.5,125
7834,WwMXQr,1.0,59
7835,6o602Q,0.0,61
7836,zwX2jy,1.0,34
7837,g2eroY,0.0,82
7838,QE12XV,0.0,72
7839,5oBPQk,0.0,58
7840,GEXZYV,0.0,70
7841,e3LKYn,0.0,72
7842,ElXyAn,0.0,90
7843,yMzX0R,1.0,161
7844,AkXABb,1.0,65
7845,ZO11qy,1.0,103
7846,pwzkBa,1.0,59
7847,bQGVQM,1.0,41
7848,yMznkN,0.5,54
7849,1o3ndG,0.5,132
7850,ElXdp0,0.5,64
7851,anQMVK,0.5,85
7852,VO15QA,0.5,58
7853,RO1lbp,0.5,137
7854,5oBdgJ,0.0,14
7855,XK16X3,0.0,62
7856,nodkyd,1.0,117
7857,PNKb1A,0.0,42
7858,3gWKBr,1.0,143
7859,9Zwlrz,0.5,106
7860,oOyqYa,0.5,76
7861,ElwKLg,0.5,30
7862,GEqY99,0.0,34
7863,2mZlKz,1.0,47
7864,yMBX4w,0.0,84
7865,rRQNyB,0.0,170
7866,BNwGlX,0.0,37
7867,nodd3R,0.0,12
7868,mNE2j3,0.0,102
7869,PNKPvW,1.0,149
7870,MNNPBJ,0.5,92
7871,2mm5Lz,0.0,60
7872,XKKE2y,1.0,81
7873,e3349q,1.0,65
7874,1ooJy0,0.0,136
7875,vRRPVl,0.0,58
7876,EllVqV,1.0,49
7877,oOONyq,1.0,97
7878,1ooBnv,0.0,42
7879,1ooBAb,0.0,22
7880,1ooBBE,0.0,74
7881,OWWn4g,0.0,146
7882,5oKkYV,1.0,41
7883,qRod0Q,0.0,46
7884,e3K65b,0.5,79
7885,6odpwa,0.0,136
7886,mNK1Lv,0.0,96
7887,BNzRbJ,1.0,63
7888,6odpny,1.0,73
7889,1oO9Vb,1.0,107
7890,noKpQa,1.0,73
7891,e3Kvwq,1.0,89
7892,BNzRQa,1.0,79
7893,yMobo4,1.0,47
7894,zwoZ9Q,0.0,68
7895,anqoOp,0.0,40
7896,KNKByn,1.0,117
7897,MNRqwp,0.0,54
7898,XKmMO0,1.0,73
7899,9ZWp4G,1.0,89
7900,zwoWMd,1.0,47
7901,g2K4nm,1.0,47
7902,ElNGPr,1.0,51
7903,PNk3MO,1.0,75
7904,YOE5JZ,1.0,71
7905,yMVaMV,1.0,87
7906,6ombRb,1.0,81
7907,QEgJ4j,1.0,105
7908,AkBmab,1.0,89
7909,0aOjBG,1.0,91
7910,oO29j6,0.5,195
7911,w55wre,0.5,203
7912,pwwdYX,1.0,57
7913,oOOdnK,0.0,94
7914,yMMyXR,0.5,191
7915,oOObMy,1.0,141
7916,e334YJ,1.0,75
7917,qRRmNb,1.0,91
7918,bQQOl4,0.0,120
7919,NRRBBl,1.0,105
7920,GEEQBV,0.0,66
7921,GEE9dN,1.0,43
7922,0aaZWE,1.0,143
7923,vRo2Rg,0.0,54
7924,LwonA2,1.0,81
7925,2md1r3,0.5,93
7926,oOKY5a,1.0,53
7927,pwKP1W,0.0,50
7928,qRo3L5,1.0,58
7929,YOEXAo,0.0,50
7930,j6K1g1,0.0,22
7931,2mdX5v,1.0,69
7932,oOKGLq,0.0,134
7933,vRo4bO,1.0,145
7934,GEy3LN,0.5,225
7935,LwPZaO,1.0,41
7936,noza61,0.0,76
7937,1o2We0,1.0,65
7938,AkAY0B,0.5,57
7939,RO6L9G,0.0,80
7940,oOE51y,0.0,64
7941,lREmzv,0.0,68
7942,4a6pRN,0.0,88
7943,mNZGZa,0.5,89
7944,6oNVla,1.0,31
7945,LwQzJP,1.0,31
7946,0akgY4,0.0,40
7947,PNP91X,1.0,61
7948,e3BANj,0.0,108
7949,VOwe1r,0.0,88
7950,5ojavp,0.0,122
7951,ZOWJzr,0.0,88
7952,PNg5QG,0.0,77
7953,6omq3b,0.0,66
7954,3gJYW5,0.0,100
7955,dPPBwj,0.0,62
7956,e336YL,1.0,47
7957,1oo9MB,0.0,54
7958,6ooE3Q,1.0,51
7959,Elljkb,1.0,219
7960,oOO0jK,1.0,31
7961,BNNp0l,0.0,60
7962,vRRWp1,1.0,77
7963,mNNJEa,0.0,68
7964,1ooWBg,1.0,58
7965,bQQgeB,1.0,31
7966,e333wp,0.0,52
7967,XKKgd0,0.0,76
7968,PNNNeA,1.0,103
7969,JKK52z,0.0,82
7970,NRRWKO,1.0,55
7971,LwwoZK,0.0,50
7972,QEEkdj,0.0,134
7973,PNNEg1,1.0,51
7974,krrAZ9,0.0,92
7975,qRRwjz,0.0,62
7976,dPPElb,0.0,65
7977,QEE31j,1.0,77
7978,j66eOW,1.0,141
7979,ROOLAG,1.0,33
7980,e33Ezq,1.0,59
7981,j6Z5VN,0.0,86
7982,mNe0aW,0.5,63
7983,BNW3rJ,0.0,112
7984,e3wRnq,0.0,58
7985,ZOdbmr,1.0,111
7986,ZOdraY,0.0,62
7987,MNGbRq,0.0,22
7988,rRaJ53,0.0,29
7989,mNb0kA,0.0,68
7990,nob2Ya,0.0,20
7991,bQ1bE3,0.0,64
7992,5oYMbp,0.5,94
7993,vRdE4E,0.0,30
7994,anOwAq,1.0,33
7995,NR0NwL,0.0,56
7996,anOwQV,1.0,48
7997,PNmwjX,1.0,121
7998,j6kk0y,0.0,74
7999,j6klwp,0.5,124
8000,krkBVW,0.5,71
8001,RO2LgN,0.0,58
8002,9ZpG2e,0.5,79
8003,NRGEmP,1.0,7
8004,6ol1Bb,1.0,123
8005,LwZmnP,0.0,82
8006,2mnwMv,0.0,50
8007,ZO4Ygr,0.0,46
8008,3gQ9pv,0.0,78
8009,4aGRn1,0.0,52
8010,3gQ9Gr,1.0,54
8011,1ovpMB,0.5,7
8012,5oPGgk,0.5,63
8013,XKk600,0.0,82
8014,3g0q44,1.0,81
8015,w5NlVX,0.5,117
8016,5ojPgJ,0.0,42
8017,ZOWPjm,0.5,117
8018,zwMmgq,0.5,68
8019,VOwBqg,1.0,48
8020,pwwvVG,0.5,49
8021,j6P6qX,0.0,58
8022,anRnka,1.0,49
8023,dP1KOb,1.0,47
8024,6owdd9,1.0,47
8025,KN3KbM,1.0,39
8026,mN2KGv,1.0,80
8027,j6PE3p,1.0,45
8028,e3ylkp,1.0,117
8029,GEnndV,1.0,63
8030,w54nV0,0.0,236
8031,OWBgNz,1.0,81
8032,pw6yKM,0.5,59
8033,j6PVeX,0.5,28
8034,BNRrBl,0.0,100
8035,YOAm69,0.0,95
8036,j6N3N0,0.0,62
8037,GEKYZ9,0.0,55
8038,e36vK3,0.0,44
8039,1o9Z5v,0.0,28
8040,GEKY2L,0.0,21
8041,WwKGwZ,1.0,123
8042,LwBnYK,1.0,53
8043,PNmoa3,1.0,93
8044,dPZmKB,0.0,98
8045,BNR6Kl,1.0,61
8046,QE2gg2,0.0,34
8047,pwd2J6,0.0,116
8048,VOdPm0,0.0,55
8049,9ZYXvr,0.0,66
8050,YOAdVn,1.0,67
8051,dPZ6b3,1.0,61
8052,QE2zjV,0.0,22
8053,e36rR3,0.0,73
8054,mN1GMP,1.0,65
8055,w5lanK,0.0,78
8056,lR000E,1.0,41
8057,BNVV05,1.0,52
8058,Lw119B,1.0,23
8059,OWqPOz,1.0,57
8060,qR0XpW,1.0,49
8061,Lw1ZVO,0.0,34
8062,OWqKNw,0.0,38
8063,BNVKBw,1.0,145
8064,e3v0y3,0.0,120
8065,Lw1KoY,1.0,36
8066,qR0J1Q,0.0,28
8067,anolmG,1.0,93
8068,pwzkRG,0.0,47
8069,ZO0mYG,0.0,68
8070,GEXeWb,0.0,38
8071,1o3z2E,0.0,88
8072,rRzo2Z,0.0,30
8073,WwMVoZ,0.0,72
8074,LwXdbb,0.5,80
8075,0aPoJ3,0.0,46
8076,qRzvzl,0.0,68
8077,e3LRy3,0.0,84
8078,JKlgn1,0.0,84
8079,anQbOz,1.0,81
8080,j6rYE0,0.0,60
8081,oOzNEX,0.0,46
8082,noEVbV,0.0,36
8083,pwzNKW,0.5,58
8084,PN1QpA,0.0,74
8085,MN1yor,0.0,46
8086,GEXw9P,1.0,49
8087,MN9Wrq,0.5,54
8088,VO9ZvG,1.0,75
8089,0aX4K3,0.0,68
8090,4a4K6W,1.0,41
8091,XK9jr1,0.5,54
8092,BNwRwr,1.0,77
8093,0aPvAr,0.0,98
8094,XK9qYW,0.0,88
8095,zw6ONd,0.0,62
8096,KN9wEv,1.0,91
8097,9ZwnQP,0.0,80
8098,BNw6NX,1.0,71
8099,BNwBR5,0.0,74
8100,OWwv6n,1.0,105
8101,9ZwXlG,0.0,90
8102,PNKrj9,0.0,244
8103,VOlZzA,0.5,42
8104,OWlN5m,1.0,117
8105,dPlyQ3,1.0,137
8106,AkZyY9,0.0,121
8107,6oaEGO,1.0,61
8108,oO1OO3,0.5,51
8109,VOll20,0.5,116
8110,dPlEbr,1.0,37
8111,rR9mPA,1.0,27
8112,NRlajB,1.0,27
8113,QElvml,1.0,179
8114,Wwl3XZ,0.5,114
8115,NRlb5y,0.0,65
8116,2mBw3K,1.0,51
8117,yMPkyN,1.0,37
8118,YOKvGB,1.0,39
8119,3g6Mad,1.0,123
8120,vRnB9z,0.0,130
8121,vRnP2z,0.0,124
8122,El41bg,1.0,97
8123,QElGnJ,0.0,48
8124,rR9bYE,0.5,73
8125,no4X6K,0.0,64
8126,vRAGlz,0.0,138
8127,j6qRQN,0.0,134
8128,BNnE4K,1.0,49
8129,BNnEXg,0.5,65
8130,WwQzAV,0.0,50
8131,rRAWAM,1.0,47
8132,4a23BN,1.0,62
8133,NRaJBl,0.0,54
8134,dPE41P,0.5,184
8135,4aoG3n,1.0,39
8136,9ZWe6w,0.0,82
8137,ROkWO4,1.0,81
8138,vRoy2E,1.0,113
8139,YOE4NB,0.0,56
8140,zwo95L,0.0,44
8141,zwo93r,1.0,39
8142,PNkwY9,0.0,74
8143,LwoKaY,0.0,74
8144,GElmjY,1.0,43
8145,XKmkr1,0.5,108
8146,ROk4AN,0.0,68
8147,5oKjNE,0.0,172
8148,MNRBKr,0.0,68
8149,KNK2KN,1.0,57
8150,PNkgKW,0.0,60
8151,QEkg3j,1.0,71
8152,KNK2bE,0.0,40
8153,bQZLYd,1.0,43
8154,oOK2wy,1.0,25
8155,GElGav,1.0,131
8156,3gdJ1Q,1.0,43
8157,0a9bor,1.0,55
8158,GElz5v,0.0,88
8159,QEk3eX,0.0,119
8160,GEledL,1.0,59
8161,OW5dJ3,1.0,21
8162,AklQK2,0.0,90
8163,XKmQJd,1.0,97
8164,NRWEeE,1.0,85
8165,dPKkYb,0.0,114
8166,ElNLzb,1.0,41
8167,mNKmpP,1.0,65
8168,e3KXeq,0.0,54
8169,qRoYnb,1.0,77
8170,XKmvJr,0.0,62
8171,lREgP5,1.0,81
8172,ZONeer,1.0,71
8173,MN3Emq,1.0,71
8174,PNeY63,1.0,65
8175,bQWYE9,0.0,80
8176,0aLrp6,1.0,61
8177,YONd64,1.0,33
8178,yMXJ3V,0.0,4
8179,e3lbmp,0.0,54
8180,2me1JW,1.0,83
8181,5orwrk,0.0,124
8182,RO6N0l,0.0,64
8183,BN05jz,1.0,87
8184,nozP65,1.0,76
8185,lRLd15,1.0,27
8186,4akVm9,0.0,72
8187,e3yPKe,1.0,67
8188,rR5lQE,0.0,74
8189,j6PReW,0.0,74
8190,mN2WvZ,1.0,49
8191,1o5YjO,0.0,51
8192,ROJKqN,0.0,114
8193,GEngRa,1.0,83
8194,2mJAL3,0.0,54
8195,WwRJ6J,1.0,79
8196,OWBaZE,1.0,51
8197,4akmKW,0.0,58
8198,4akmAZ,0.0,62
8199,ElykGP,0.0,53
8200,rR5jRb,1.0,76
8201,j6PNry,0.0,66
8202,qRrd5R,0.5,92
8203,XKRkAd,1.0,31
8204,BN9p9r,0.0,86
8205,lRLJwE,1.0,67
8206,lR2QJJ,1.0,123
8207,mNamjW,0.0,106
8208,KNBOlM,0.0,54
8209,PNqv33,0.0,28
8210,g2QA2p,1.0,21
8211,XKMnoP,1.0,69
8212,e3NY63,1.0,106
8213,3glwgv,1.0,73
8214,PN6L9G,0.0,82
8215,mNdXWM,1.0,57
8216,krkykq,1.0,13
8217,9ZpgWl,1.0,83
8218,mNdnkP,0.0,40
8219,XKPpzL,1.0,61
8220,anP2ZK,0.0,42
8221,krk2Z5,1.0,91
8222,0aKlPM,0.0,135
8223,OWPXzm,0.0,86
8224,RO2Alo,0.0,70
8225,6o3yRJ,1.0,49
8226,vRy9ev,1.0,31
8227,6o3yb9,1.0,57
8228,YO4KgB,1.0,117
8229,XK4og0,0.0,144
8230,JKZYYv,1.0,59
8231,5oEQmE,0.0,62
8232,9ZEQQW,0.0,53
8233,2mOK6W,1.0,65
8234,vRWlkj,0.0,62
8235,JKp24y,1.0,105
8236,vRW0ll,0.0,80
8237,QEW5el,0.5,117
8238,VOkZy0,0.0,90
8239,j6oKKy,1.0,53
8240,krqKVR,0.5,12
8241,LwKoXO,0.0,41
8242,ElmNBj,1.0,155
8243,VOkKz0,0.0,83
8244,BNp0VX,1.0,91
8245,PNwev9,1.0,63
8246,1oodyX,1.0,39
8247,dPgpVB,1.0,39
8248,noogkd,0.0,82
8249,qRRYyl,1.0,63
8250,w55YOO,0.0,30
8251,AkkOVB,0.0,64
8252,zwwEn6,1.0,73
8253,e33Yzj,0.0,48
8254,3ggwlO,1.0,53
8255,dPPYgb,1.0,45
8256,PNNYNp,0.0,40
8257,krrv3W,0.0,56
8258,PNNYEN,0.0,62
8259,qRRynz,0.0,50
8260,oOONQK,1.0,91
8261,rRRvk3,0.0,42
8262,4aaJ3M,1.0,41
8263,NRRv1E,0.0,18
8264,EllpLb,0.0,60
8265,zwwVMG,1.0,77
8266,Ellpaa,0.0,180
8267,0aagg3,0.0,42
8268,lRRv2m,1.0,89
8269,dPP01j,1.0,103
8270,LwoWzB,1.0,37
8271,0a95kR,0.0,58
8272,mNKakA,0.0,98
8273,e3K6yL,0.5,108
8274,zwoZPB,0.0,56
8275,9ZWqzm,0.0,126
8276,2mdzOz,0.5,258
8277,qRoewR,1.0,65
8278,OW5bzE,0.0,56
8279,0a9EoG,0.0,74
8280,vRoaBv,0.0,72
8281,qRoNKy,0.0,62
8282,KNKjgv,1.0,29
8283,1oOzeb,1.0,69
8284,pwKgjl,1.0,33
8285,LwopPK,0.0,68
8286,NRW9Qg,0.0,24
8287,MNYnEB,1.0,81
8288,krLmVy,0.0,100
8289,ZO0WaX,0.5,76
8290,PNqNaO,1.0,46
8291,pwX2wX,0.0,56
8292,WwpLMZ,1.0,51
8293,pwnE24,0.0,25
8294,1oZVy0,0.5,109
8295,w5bJjO,0.0,68
8296,krkeA9,1.0,35
8297,Lwn3aO,0.0,68
8298,vRy2WO,0.0,78
8299,ZO4LNm,0.5,48
8300,LwZEpB,0.5,78
8301,j6lgPW,0.0,58
8302,ROWQv4,0.0,64
8303,g2peK5,0.0,120
8304,PNw0Op,0.0,36
8305,qRJvQl,0.0,62
8306,anlVjY,0.0,100
8307,3g0Gad,1.0,71
8308,MNKOnL,0.0,42
8309,rR6V9E,0.0,36
8310,e3BeAj,1.0,105
8311,oO2Jba,1.0,25
8312,6om9Na,0.0,108
8313,bQQy2E,0.0,56
8314,9ZWgwV,0.0,120
8315,w5j0zA,0.0,24
8316,1o2owE,1.0,51
8317,e3lZOL,0.5,165
8318,zwjjed,0.5,123
8319,OW2vKK,0.0,70
8320,noeWjd,0.0,60
8321,VOWMOr,0.0,18
8322,LwLmvO,1.0,61
8323,0a6GoZ,0.0,110
8324,noen1V,1.0,177
8325,WwMWOr,1.0,103
8326,krJ1eX,0.0,96
8327,BN9ePJ,1.0,139
8328,PN1L63,0.5,66
8329,g2nY9b,0.5,132
8330,mN2Qpv,1.0,87
8331,lRa1Vv,1.0,191
8332,vRz0nz,0.5,63
8333,2mLyvK,1.0,37
8334,anQqmK,1.0,111
8335,e3LRoJ,0.0,50
8336,j6r0my,1.0,67
8337,4aeg2Z,1.0,127
8338,rRQlvB,0.5,34
8339,anGLXz,1.0,75
8340,yMBZgA,0.0,46
8341,9Zwyww,0.5,52
8342,9Zwygr,1.0,79
8343,BNwM6X,0.0,12
8344,PNKvbM,1.0,55
8345,nodAzJ,0.5,91
8346,dPLXb2,0.0,48
8347,9Zw3Mm,1.0,57
8348,w5Ql4M,0.5,72
8349,5oJknk,1.0,59
8350,mNom1W,0.5,51
8351,QElJBJ,0.5,66
8352,GELYEn,0.0,32
8353,GEL0JG,1.0,27
8354,KN6BbN,1.0,51
8355,anJP1V,0.0,64
8356,ROzLKo,1.0,137
8357,krA9EW,1.0,101
8358,2mRlzJ,1.0,26
8359,bQbg9E,1.0,57
8360,XKWgm0,0.0,82
8361,QEbybW,0.5,35
8362,2mRjpW,0.0,32
8363,MNqnOq,0.0,31
8364,BNVJgP,0.0,56
8365,oOknpK,0.0,95
8366,yMbrQd,1.0,63
8367,e3vRl3,0.0,60
8368,mNayoa,1.0,51
8369,g2QWmm,1.0,51
8370,KNBzP1,1.0,38
8371,0apRbR,0.0,52
8372,g2QWEp,1.0,51
8373,MNqebg,1.0,25
8374,EljpWn,0.0,72
8375,JKWbLz,0.5,159
8376,EljpPP,0.0,104
8377,qR0av5,1.0,67
8378,3gZYG3,1.0,21
8379,OWqX0n,1.0,79
8380,1oZwBO,0.0,40
8381,mNdWMP,1.0,55
8382,vRkJlR,0.0,96
8383,ZOLKG9,0.0,30
8384,RO2KqG,1.0,47
8385,yM60zW,0.0,76
8386,NRGmzL,1.0,57
8387,OWPZvz,0.0,35
8388,3glK15,1.0,87
8389,yM609W,1.0,55
8390,WwGzYE,0.0,42
8391,e3NeQb,1.0,37
8392,GE3RPv,1.0,53
8393,WwGqqr,0.0,30
8394,WwGpWV,0.0,46
8395,GE3YGv,0.0,58
8396,noyBKV,1.0,37
8397,PN3qKp,0.0,46
8398,YO5pGV,0.0,36
8399,RO2qrN,1.0,127
8400,PN3qXG,0.0,30
8401,w5bKV0,0.5,119
8402,vR2k4P,1.0,111
8403,w5bbvK,1.0,191
8404,KN99K5,0.5,190
8405,NRAAbL,1.0,119
8406,BNw46g,0.5,101
8407,MN9k6J,0.0,86
8408,6oXKXa,0.0,32
8409,5oZqOE,0.0,68
8410,AkwGmB,1.0,61
8411,GEqOgn,0.0,40
8412,j6J21p,0.5,275
8413,bQPjG9,0.5,114
8414,pwvO9G,0.0,62
8415,PNKMrX,0.5,145
8416,e329ML,0.0,48
8417,2mZYWz,0.0,48
8418,RO9lKo,0.0,52
8419,KN91P5,0.0,46
8420,0aX1ZG,1.0,45
8421,ElwOR0,0.0,21
8422,XK96mW,0.0,57
8423,RO9ado,1.0,119
8424,e32VYe,1.0,113
8425,yMB9ZA,1.0,93
8426,qR9J1b,1.0,100
8427,bQPEwd,0.0,52
8428,e3gyw3,0.0,76
8429,GE4mpb,0.0,70
8430,LwYwrP,1.0,115
8431,El4log,1.0,88
8432,no4zVl,0.0,58
8433,BN46Wl,0.0,52
8434,mNo3k3,0.0,42
8435,LwYvMY,0.5,68
8436,krR30W,0.0,118
8437,an5yyK,1.0,91
8438,9ZdqLw,0.0,60
8439,krR3K9,0.0,28
8440,1oPQrE,0.5,117
8441,e3gyBw,0.0,46
8442,KN6B5k,0.0,82
8443,LwrZ64,1.0,81
8444,Lwrn1m,0.5,56
8445,3gLQdv,1.0,19
8446,rRAXKb,0.5,49
8447,krAqB9,1.0,61
8448,j6qoMW,1.0,59
8449,MNJBO2,1.0,85
8450,pw4wPX,0.5,71
8451,5oeoXn,1.0,65
8452,vRAo1O,0.0,160
8453,YOPEba,1.0,33
8454,BNnzgr,0.0,50
8455,4a26j9,0.5,70
8456,Ak59yb,0.0,72
8457,e3dlV3,0.5,68
8458,LwrLGB,0.5,86
8459,j6qrgy,0.0,108
8460,JKBlwz,1.0,167
8461,GEL6PY,1.0,53
8462,PNEKkN,1.0,61
8463,GELqwP,0.5,155
8464,ElP5ZV,0.0,79
8465,w5Adm6,0.0,110
8466,lRA6NN,1.0,61
8467,Ak5rB5,1.0,89
8468,3gLje5,0.0,62
8469,w5AgX4,0.0,60
8470,dPEQ5P,1.0,125
8471,QEdNyB,0.5,81
8472,e3KYqj,1.0,43
8473,mNK5oZ,1.0,133
8474,1oOKz0,0.0,56
8475,rR42ob,1.0,49
8476,anqbeG,0.0,26
8477,qRoPlQ,0.0,54
8478,krKNlq,0.0,60
8479,j6KYL1,0.0,82
8480,LwoyQY,1.0,77
8481,vRoPdg,1.0,22
8482,NRWnNE,1.0,43
8483,YOEJ5n,1.0,41
8484,WwE6LV,0.0,126
8485,MNRv2g,0.0,58
8486,PNkGgp,1.0,55
8487,WwE622,1.0,83
8488,e3KANq,1.0,45
8489,e3KAon,1.0,57
8490,VOKe1B,0.0,102
8491,LwozOB,1.0,103
8492,GEl51L,1.0,17
8493,dPKvXb,1.0,163
8494,5oKwlE,1.0,35
8495,PNe33p,0.0,70
8496,yMX6Mw,1.0,71
8497,PNe31A,0.0,54
8498,KNGvyd,0.0,68
8499,e3lNJe,0.0,56
8500,2melME,0.0,62
8501,e3lNrw,1.0,63
8502,MN3QoB,0.0,28
8503,yMXQBR,0.0,112
8504,2mJEwv,0.0,66
8505,Ak9ly2,1.0,81
8506,anRNlY,1.0,47
8507,oOBEjy,0.0,148
8508,vRoPpl,1.0,45
8509,0a660G,0.0,110
8510,LwLkmb,0.0,68
8511,XKRN23,1.0,165
8512,0a6JLZ,0.0,82
8513,e3yYgN,1.0,27
8514,zwXbwq,0.0,146
8515,0aPPzp,0.0,62
8516,PN11op,0.0,78
8517,dP33lA,1.0,82
8518,OW115z,1.0,67
8519,dP33Xz,1.0,89
8520,GEXX5P,0.0,92
8521,3g22E5,0.0,52
8522,0aPX5Z,1.0,47
8523,zwX6K6,1.0,139
8524,ElXww0,0.0,74
8525,0aPXGE,0.0,34
8526,NR1A6O,1.0,65
8527,XK1VEL,0.5,74
8528,j6r569,0.0,62
8529,zwXN4d,0.0,118
8530,qRzljR,1.0,43
8531,XK9XRy,0.0,20
8532,6o6M3p,0.0,58
8533,ZOZjr2,1.0,67
8534,6oXy2K,1.0,138
8535,VO9M0r,0.0,68
8536,Lw9AJB,0.0,66
8537,GEqAGP,0.5,84
8538,RO4nyl,0.0,48
8539,1oWzoB,0.0,92
8540,MNKzB0,1.0,41
8541,anle5A,1.0,47
